Ratio O/F   ,  pc psi , Nozzle inl , Nozzle exi , rho kg/m^3,Tc K,M,gamma,k,c* m/s,Is opt s,Is vac s,Cf opt,Cf vac,c factor
2.5,433,9,4.73,0,2237.7215,22.6592,1.2224,1.2212,1430.8544,213.2385,234.275,1.4615,1.6057,1
2.5,434,9,4.73,0,2237.7299,22.6592,1.2224,1.2212,1430.9172,213.2413,234.2774,1.4614,1.6056,1
2.5,435,9,4.73,0,2237.7382,22.6593,1.2224,1.2212,1430.9797,213.244,234.2797,1.4614,1.6055,1
2.5,436,9,4.73,0,2237.7466,22.6593,1.2224,1.2212,1431.042,213.2468,234.282,1.4613,1.6055,1
2.5,437,9,4.73,0,2237.7549,22.6594,1.2224,1.2212,1431.1041,213.2496,234.2843,1.4613,1.6054,1
2.5,438,9,4.73,0,2237.7632,22.6594,1.2225,1.2212,1431.1659,213.2523,234.2866,1.4612,1.6054,1
2.5,439,9,4.73,0,2237.7714,22.6595,1.2225,1.2212,1431.2274,213.2551,234.2889,1.4612,1.6053,1
2.5,440,9,4.73,0,2237.7797,22.6595,1.2225,1.2213,1431.2887,213.2578,234.2912,1.4612,1.6053,1
2.5,441,9,4.73,0,2237.7879,22.6596,1.2225,1.2213,1431.3497,213.2605,234.2935,1.4611,1.6052,1
2.5,442,9,4.73,0,2237.7962,22.6596,1.2225,1.2213,1431.4105,213.2632,234.2958,1.4611,1.6052,1
2.5,443,9,4.73,0,2237.8044,22.6597,1.2225,1.2213,1431.4711,213.2659,234.2981,1.461,1.6051,1
2.5,444,9,4.73,0,2237.8126,22.6597,1.2225,1.2213,1431.5314,213.2686,234.3004,1.461,1.6051,1
2.5,445,9,4.73,0,2237.8207,22.6598,1.2225,1.2213,1431.5915,213.2713,234.3026,1.4609,1.605,1
2.5,446,9,4.73,0,2237.8289,22.6598,1.2225,1.2213,1431.6513,213.274,234.3049,1.4609,1.605,1
2.5,447,9,4.73,0,2237.837,22.6599,1.2225,1.2213,1431.7109,213.2767,234.3071,1.4609,1.6049,1
2.5,448,9,4.73,0,2237.8451,22.6599,1.2225,1.2213,1431.7702,213.2793,234.3094,1.4608,1.6049,1
2.5,449,9,4.73,0,2237.8533,22.66,1.2225,1.2213,1431.8293,213.282,234.3116,1.4608,1.6048,1
2.5,450,9,4.73,0,2237.8613,22.66,1.2225,1.2213,1431.8882,213.2846,234.3138,1.4607,1.6048,1
2.5,451,9,4.73,0,2237.8694,22.6601,1.2225,1.2213,1431.9468,213.2872,234.3161,1.4607,1.6047,1
2.5,452,9,4.73,0,2237.8775,22.6601,1.2225,1.2213,1432.0052,213.2899,234.3183,1.4607,1.6047,1
2.5,453,9,4.73,0,2237.8855,22.6602,1.2225,1.2213,1432.0634,213.2925,234.3205,1.4606,1.6046,1
2.5,454,9,4.73,0,2237.8936,22.6602,1.2225,1.2213,1432.1213,213.2951,234.3227,1.4606,1.6046,1
2.5,455,9,4.73,0,2237.9016,22.6603,1.2225,1.2213,1432.179,213.2977,234.3249,1.4605,1.6045,1
2.5,456,9,4.73,0,2237.9096,22.6603,1.2225,1.2213,1432.2365,213.3003,234.3271,1.4605,1.6045,1
2.5,457,9,4.73,0,2237.9175,22.6604,1.2225,1.2213,1432.2938,213.3029,234.3293,1.4604,1.6044,1
2.5,458,9,4.73,0,2237.9255,22.6604,1.2226,1.2213,1432.3508,213.3054,234.3315,1.4604,1.6044,1
2.5,459,9,4.73,0,2237.9335,22.6605,1.2226,1.2213,1432.4076,213.308,234.3336,1.4604,1.6043,1
2.5,460,9,4.73,0,2237.9414,22.6605,1.2226,1.2213,1432.4642,213.3106,234.3358,1.4603,1.6043,1
2.5,461,9,4.73,0,2237.9493,22.6606,1.2226,1.2213,1432.5205,213.3131,234.338,1.4603,1.6042,1
2.5,462,9,4.73,0,2237.9572,22.6606,1.2226,1.2213,1432.5767,213.3157,234.3401,1.4602,1.6042,1
2.5,463,9,4.73,0,2237.9651,22.6607,1.2226,1.2213,1432.6326,213.3182,234.3423,1.4602,1.6041,1
2.5,464,9,4.73,0,2237.973,22.6607,1.2226,1.2213,1432.6882,213.3207,234.3444,1.4602,1.6041,1
2.5,465,9,4.73,0,2237.9808,22.6608,1.2226,1.2213,1432.7437,213.3232,234.3466,1.4601,1.604,1
2.5,466,9,4.73,0,2237.9887,22.6608,1.2226,1.2213,1432.799,213.3257,234.3487,1.4601,1.604,1
2.5,467,9,4.73,0,2237.9965,22.6609,1.2226,1.2213,1432.854,213.3282,234.3508,1.46,1.6039,1
2.5,468,9,4.73,0,2238.0043,22.6609,1.2226,1.2213,1432.9088,213.3307,234.353,1.46,1.6039,1
2.5,469,9,4.73,0,2238.0121,22.661,1.2226,1.2213,1432.9634,213.3332,234.3551,1.46,1.6038,1
2.5,470,9,4.73,0,2238.0199,22.661,1.2226,1.2214,1433.0178,213.3357,234.3572,1.4599,1.6038,1
2.5,471,9,4.73,0,2238.0277,22.6611,1.2226,1.2214,1433.072,213.3382,234.3593,1.4599,1.6037,1
2.5,472,9,4.73,0,2238.0355,22.6611,1.2226,1.2214,1433.126,213.3406,234.3614,1.4599,1.6037,1
2.5,473,9,4.73,0,2238.0432,22.6612,1.2226,1.2214,1433.1797,213.3431,234.3635,1.4598,1.6037,1
2.5,474,9,4.73,0,2238.0509,22.6612,1.2226,1.2214,1433.2333,213.3455,234.3656,1.4598,1.6036,1
2.5,475,9,4.73,0,2238.0587,22.6613,1.2226,1.2214,1433.2866,213.348,234.3677,1.4597,1.6036,1
2.5,476,9,4.73,0,2238.0664,22.6613,1.2226,1.2214,1433.3397,213.3504,234.3698,1.4597,1.6035,1
2.5,477,9,4.73,0,2238.0741,22.6614,1.2226,1.2214,1433.3927,213.3528,234.3718,1.4597,1.6035,1
2.5,478,9,4.73,0,2238.0817,22.6614,1.2227,1.2214,1433.4454,213.3552,234.3739,1.4596,1.6034,1
2.5,479,9,4.73,0,2238.0894,22.6615,1.2227,1.2214,1433.4979,213.3576,234.376,1.4596,1.6034,1
2.5,480,9,4.73,0,2238.097,22.6615,1.2227,1.2214,1433.5502,213.36,234.378,1.4596,1.6033,1
2.5,481,9,4.73,0,2238.1047,22.6616,1.2227,1.2214,1433.6023,213.3624,234.3801,1.4595,1.6033,1
2.5,482,9,4.73,0,2238.1123,22.6616,1.2227,1.2214,1433.6542,213.3648,234.3821,1.4595,1.6032,1
2.5,483,9,4.73,0,2238.1199,22.6617,1.2227,1.2214,1433.706,213.3672,234.3842,1.4594,1.6032,1
2.5,484,9,4.73,0,2238.1275,22.6617,1.2227,1.2214,1433.7575,213.3696,234.3862,1.4594,1.6032,1
2.5,485,9,4.73,0,2238.1351,22.6618,1.2227,1.2214,1433.8088,213.3719,234.3882,1.4594,1.6031,1
2.5,486,9,4.73,0,2238.1427,22.6618,1.2227,1.2214,1433.8599,213.3743,234.3903,1.4593,1.6031,1
2.5,487,9,4.73,0,2238.1502,22.6619,1.2227,1.2214,1433.9108,213.3766,234.3923,1.4593,1.603,1
2.5,488,9,4.73,0,2238.1578,22.6619,1.2227,1.2214,1433.9615,213.379,234.3943,1.4593,1.603,1
2.5,489,9,4.73,0,2238.1653,22.662,1.2227,1.2214,1434.0121,213.3813,234.3963,1.4592,1.6029,1
2.5,490,9,4.73,0,2238.1728,22.662,1.2227,1.2214,1434.0624,213.3836,234.3983,1.4592,1.6029,1
2.5,491,9,4.73,0,2238.1803,22.6621,1.2227,1.2214,1434.1125,213.386,234.4003,1.4592,1.6029,1
2.5,492,9,4.73,0,2238.1878,22.6621,1.2227,1.2214,1434.1625,213.3883,234.4023,1.4591,1.6028,1
2.5,493,9,4.73,0,2238.1953,22.6622,1.2227,1.2214,1434.2123,213.3906,234.4043,1.4591,1.6028,1
2.5,494,9,4.73,0,2238.2028,22.6622,1.2227,1.2214,1434.2618,213.3929,234.4063,1.4591,1.6027,1
2.5,495,9,4.73,0,2238.2102,22.6623,1.2227,1.2214,1434.3112,213.3952,234.4083,1.459,1.6027,1
2.5,496,9,4.73,0,2238.2177,22.6623,1.2227,1.2214,1434.3604,213.3975,234.4102,1.459,1.6027,1
2.5,497,9,4.73,0,2238.2251,22.6623,1.2227,1.2214,1434.4094,213.3997,234.4122,1.459,1.6026,1
2.5,498,9,4.73,0,2238.2325,22.6624,1.2227,1.2214,1434.4582,213.402,234.4142,1.4589,1.6026,1
2.5,499,9,4.73,0,2238.2399,22.6624,1.2227,1.2214,1434.5069,213.4043,234.4161,1.4589,1.6025,1
2.5,500,9,4.73,0,2238.2473,22.6625,1.2228,1.2214,1434.5553,213.4065,234.4181,1.4589,1.6025,1
2.5,501,9,4.73,0,2238.2547,22.6625,1.2228,1.2214,1434.6036,213.4088,234.42,1.4588,1.6024,1
2.5,502,9,4.73,0,2238.2621,22.6626,1.2228,1.2214,1434.6517,213.411,234.422,1.4588,1.6024,1
2.5,503,9,4.73,0,2238.2694,22.6626,1.2228,1.2214,1434.6996,213.4133,234.4239,1.4588,1.6024,1
2.5,504,9,4.73,0,2238.2768,22.6627,1.2228,1.2214,1434.7473,213.4155,234.4259,1.4587,1.6023,1
2.5,505,9,4.73,0,2238.2841,22.6627,1.2228,1.2214,1434.7948,213.4177,234.4278,1.4587,1.6023,1
2.5,506,9,4.73,0,2238.2914,22.6628,1.2228,1.2215,1434.8422,213.4199,234.4297,1.4587,1.6022,1
2.5,507,9,4.73,0,2238.2987,22.6628,1.2228,1.2215,1434.8894,213.4221,234.4316,1.4586,1.6022,1
2.5,508,9,4.73,0,2238.306,22.6629,1.2228,1.2215,1434.9364,213.4243,234.4336,1.4586,1.6022,1
2.5,509,9,4.73,0,2238.3133,22.6629,1.2228,1.2215,1434.9832,213.4265,234.4355,1.4586,1.6021,1
2.5,510,9,4.73,0,2238.3206,22.663,1.2228,1.2215,1435.0299,213.4287,234.4374,1.4585,1.6021,1
2.5,511,9,4.73,0,2238.3278,22.663,1.2228,1.2215,1435.0763,213.4309,234.4393,1.4585,1.602,1
2.5,512,9,4.73,0,2238.3351,22.6631,1.2228,1.2215,1435.1226,213.4331,234.4412,1.4585,1.602,1
2.5,513,9,4.73,0,2238.3423,22.6631,1.2228,1.2215,1435.1688,213.4353,234.4431,1.4584,1.602,1
2.5,514,9,4.73,0,2238.3496,22.6632,1.2228,1.2215,1435.2147,213.4374,234.445,1.4584,1.6019,1
2.5,515,9,4.73,0,2238.3568,22.6632,1.2228,1.2215,1435.2605,213.4396,234.4468,1.4584,1.6019,1
2.5,516,9,4.73,0,2238.364,22.6633,1.2228,1.2215,1435.3061,213.4417,234.4487,1.4583,1.6019,1
2.5,517,9,4.73,0,2238.3712,22.6633,1.2228,1.2215,1435.3515,213.4439,234.4506,1.4583,1.6018,1
2.5,518,9,4.73,0,2238.3784,22.6634,1.2228,1.2215,1435.3968,213.446,234.4525,1.4583,1.6018,1
2.5,519,9,4.73,0,2238.3855,22.6634,1.2228,1.2215,1435.4419,213.4482,234.4543,1.4582,1.6017,1
2.5,520,9,4.73,0,2238.3927,22.6635,1.2228,1.2215,1435.4869,213.4503,234.4562,1.4582,1.6017,1
2.5,521,9,4.73,0,2238.3999,22.6635,1.2228,1.2215,1435.5316,213.4524,234.458,1.4582,1.6017,1
2.5,522,9,4.73,0,2238.407,22.6635,1.2228,1.2215,1435.5762,213.4545,234.4599,1.4581,1.6016,1
2.5,523,9,4.73,0,2238.4141,22.6636,1.2229,1.2215,1435.6207,213.4566,234.4617,1.4581,1.6016,1
2.5,524,9,4.73,0,2238.4213,22.6636,1.2229,1.2215,1435.6649,213.4587,234.4636,1.4581,1.6016,1
2.5,525,9,4.73,0,2238.4284,22.6637,1.2229,1.2215,1435.709,213.4608,234.4654,1.4581,1.6015,1
2.5,526,9,4.73,0,2238.4355,22.6637,1.2229,1.2215,1435.753,213.4629,234.4673,1.458,1.6015,1
2.5,527,9,4.73,0,2238.4426,22.6638,1.2229,1.2215,1435.7967,213.465,234.4691,1.458,1.6014,1
2.5,528,9,4.73,0,2238.4496,22.6638,1.2229,1.2215,1435.8404,213.4671,234.4709,1.458,1.6014,1
2.5,529,9,4.73,0,2238.4567,22.6639,1.2229,1.2215,1435.8838,213.4692,234.4727,1.4579,1.6014,1
2.5,530,9,4.73,0,2238.4638,22.6639,1.2229,1.2215,1435.9271,213.4712,234.4746,1.4579,1.6013,1
2.5,531,9,4.73,0,2238.4708,22.664,1.2229,1.2215,1435.9702,213.4733,234.4764,1.4579,1.6013,1
2.5,532,9,4.73,0,2238.4778,22.664,1.2229,1.2215,1436.0132,213.4754,234.4782,1.4578,1.6013,1
2.5,533,9,4.73,0,2238.4849,22.6641,1.2229,1.2215,1436.056,213.4774,234.48,1.4578,1.6012,1
2.5,534,9,4.73,0,2238.4919,22.6641,1.2229,1.2215,1436.0987,213.4794,234.4818,1.4578,1.6012,1
2.5,535,9,4.73,0,2238.4989,22.6642,1.2229,1.2215,1436.1412,213.4815,234.4836,1.4578,1.6012,1
2.5,536,9,4.73,0,2238.5059,22.6642,1.2229,1.2215,1436.1835,213.4835,234.4854,1.4577,1.6011,1
2.5,537,9,4.73,0,2238.5129,22.6643,1.2229,1.2215,1436.2257,213.4855,234.4872,1.4577,1.6011,1
2.5,538,9,4.73,0,2238.5198,22.6643,1.2229,1.2215,1436.2677,213.4876,234.4889,1.4577,1.6011,1
2.5,539,9,4.73,0,2238.5268,22.6644,1.2229,1.2215,1436.3096,213.4896,234.4907,1.4576,1.601,1
2.5,540,9,4.73,0,2238.5338,22.6644,1.2229,1.2215,1436.3513,213.4916,234.4925,1.4576,1.601,1
2.5,541,9,4.73,0,2238.5407,22.6644,1.2229,1.2215,1436.3929,213.4936,234.4943,1.4576,1.601,1
2.5,542,9,4.73,0,2238.5476,22.6645,1.2229,1.2215,1436.4343,213.4956,234.496,1.4576,1.6009,1
2.5,543,9,4.73,0,2238.5546,22.6645,1.2229,1.2215,1436.4756,213.4976,234.4978,1.4575,1.6009,1
2.5,544,9,4.73,0,2238.5615,22.6646,1.2229,1.2215,1436.5167,213.4996,234.4996,1.4575,1.6009,1
2.5,545,9,4.73,0,2238.5684,22.6646,1.2229,1.2215,1436.5577,213.5016,234.5013,1.4575,1.6008,1
2.5,546,9,4.73,0,2238.5753,22.6647,1.2229,1.2215,1436.5985,213.5035,234.5031,1.4574,1.6008,1
2.5,547,9,4.73,0,2238.5822,22.6647,1.2229,1.2215,1436.6391,213.5055,234.5048,1.4574,1.6008,1
2.5,548,9,4.73,0,2238.589,22.6648,1.223,1.2215,1436.6797,213.5075,234.5066,1.4574,1.6007,1
2.5,549,9,4.73,0,2238.5959,22.6648,1.223,1.2215,1436.72,213.5094,234.5083,1.4574,1.6007,1
2.5,550,9,4.73,0,2238.6028,22.6649,1.223,1.2216,1436.7603,213.5114,234.51,1.4573,1.6007,1
2.5,551,9,4.73,0,2238.6096,22.6649,1.223,1.2216,1436.8003,213.5133,234.5118,1.4573,1.6006,1
2.5,552,9,4.73,0,2238.6165,22.665,1.223,1.2216,1436.8403,213.5153,234.5135,1.4573,1.6006,1
2.5,553,9,4.73,0,2238.6233,22.665,1.223,1.2216,1436.88,213.5172,234.5152,1.4572,1.6006,1
2.5,554,9,4.73,0,2238.6301,22.6651,1.223,1.2216,1436.9197,213.5191,234.5169,1.4572,1.6005,1
2.5,555,9,4.73,0,2238.6369,22.6651,1.223,1.2216,1436.9592,213.5211,234.5186,1.4572,1.6005,1
2.5,556,9,4.73,0,2238.6437,22.6651,1.223,1.2216,1436.9985,213.523,234.5204,1.4572,1.6005,1
2.5,557,9,4.73,0,2238.6505,22.6652,1.223,1.2216,1437.0377,213.5249,234.5221,1.4571,1.6004,1
2.5,558,9,4.73,0,2238.6573,22.6652,1.223,1.2216,1437.0768,213.5268,234.5238,1.4571,1.6004,1
2.5,559,9,4.73,0,2238.6641,22.6653,1.223,1.2216,1437.1157,213.5287,234.5255,1.4571,1.6004,1
2.5,560,9,4.73,0,2238.6708,22.6653,1.223,1.2216,1437.1545,213.5306,234.5272,1.4571,1.6003,1
2.5,561,9,4.73,0,2238.6776,22.6654,1.223,1.2216,1437.1931,213.5325,234.5289,1.457,1.6003,1
2.5,562,9,4.73,0,2238.6843,22.6654,1.223,1.2216,1437.2316,213.5344,234.5305,1.457,1.6003,1
2.5,563,9,4.73,0,2238.6911,22.6655,1.223,1.2216,1437.27,213.5363,234.5322,1.457,1.6002,1
2.5,564,9,4.73,0,2238.6978,22.6655,1.223,1.2216,1437.3082,213.5382,234.5339,1.457,1.6002,1
2.5,565,9,4.73,0,2238.7045,22.6656,1.223,1.2216,1437.3463,213.54,234.5356,1.4569,1.6002,1
2.5,566,9,4.73,0,2238.7113,22.6656,1.223,1.2216,1437.3843,213.5419,234.5373,1.4569,1.6001,1
2.5,567,9,4.73,0,2238.718,22.6657,1.223,1.2216,1437.4221,213.5438,234.5389,1.4569,1.6001,1
2.5,568,9,4.73,0,2238.7246,22.6657,1.223,1.2216,1437.4598,213.5456,234.5406,1.4569,1.6001,1
2.5,569,9,4.73,0,2238.7313,22.6658,1.223,1.2216,1437.4973,213.5475,234.5423,1.4568,1.6001,1
2.5,570,9,4.73,0,2238.738,22.6658,1.223,1.2216,1437.5347,213.5493,234.5439,1.4568,1.6,1
2.5,571,9,4.73,0,2238.7447,22.6658,1.223,1.2216,1437.572,213.5512,234.5456,1.4568,1.6,1
2.5,572,9,4.73,0,2238.7513,22.6659,1.223,1.2216,1437.6091,213.553,234.5472,1.4568,1.6,1
2.5,573,9,4.73,0,2238.758,22.6659,1.223,1.2216,1437.6461,213.5549,234.5489,1.4567,1.5999,1
2.5,574,9,4.73,0,2238.7646,22.666,1.2231,1.2216,1437.683,213.5567,234.5505,1.4567,1.5999,1
2.5,575,9,4.73,0,2238.7713,22.666,1.2231,1.2216,1437.7197,213.5585,234.5522,1.4567,1.5999,1
2.5,576,9,4.73,0,2238.7779,22.6661,1.2231,1.2216,1437.7563,213.5603,234.5538,1.4567,1.5998,1
2.5,577,9,4.73,0,2238.7845,22.6661,1.2231,1.2216,1437.7928,213.5621,234.5554,1.4566,1.5998,1
2.5,578,9,4.73,0,2238.7911,22.6662,1.2231,1.2216,1437.8291,213.564,234.557,1.4566,1.5998,1
2.5,579,9,4.73,0,2238.7977,22.6662,1.2231,1.2216,1437.8653,213.5658,234.5587,1.4566,1.5998,1
2.5,580,9,4.73,0,2238.8043,22.6663,1.2231,1.2216,1437.9014,213.5676,234.5603,1.4566,1.5997,1
2.5,581,9,4.73,0,2238.8109,22.6663,1.2231,1.2216,1437.9374,213.5694,234.5619,1.4565,1.5997,1
2.5,582,9,4.73,0,2238.8175,22.6664,1.2231,1.2216,1437.9732,213.5711,234.5635,1.4565,1.5997,1
2.5,583,9,4.73,0,2238.8241,22.6664,1.2231,1.2216,1438.0089,213.5729,234.5651,1.4565,1.5996,1
2.5,584,9,4.73,0,2238.8306,22.6665,1.2231,1.2216,1438.0445,213.5747,234.5668,1.4565,1.5996,1
2.5,585,9,4.73,0,2238.8372,22.6665,1.2231,1.2216,1438.0799,213.5765,234.5684,1.4564,1.5996,1
2.5,586,9,4.73,0,2238.8437,22.6665,1.2231,1.2216,1438.1152,213.5783,234.57,1.4564,1.5996,1
2.5,587,9,4.73,0,2238.8503,22.6666,1.2231,1.2216,1438.1504,213.58,234.5716,1.4564,1.5995,1
2.5,588,9,4.73,0,2238.8568,22.6666,1.2231,1.2216,1438.1855,213.5818,234.5732,1.4564,1.5995,1
2.5,589,9,4.73,0,2238.8633,22.6667,1.2231,1.2216,1438.2204,213.5835,234.5747,1.4563,1.5995,1
2.5,590,9,4.73,0,2238.8698,22.6667,1.2231,1.2216,1438.2552,213.5853,234.5763,1.4563,1.5994,1
2.5,591,9,4.73,0,2238.8763,22.6668,1.2231,1.2216,1438.2899,213.587,234.5779,1.4563,1.5994,1
2.5,592,9,4.73,0,2238.8828,22.6668,1.2231,1.2216,1438.3245,213.5888,234.5795,1.4563,1.5994,1
2.5,593,9,4.73,0,2238.8893,22.6669,1.2231,1.2216,1438.3589,213.5905,234.5811,1.4562,1.5994,1
2.5,594,9,4.73,0,2238.8958,22.6669,1.2231,1.2216,1438.3933,213.5923,234.5826,1.4562,1.5993,1
2.5,595,9,4.73,0,2238.9023,22.667,1.2231,1.2216,1438.4275,213.594,234.5842,1.4562,1.5993,1
2.5,596,9,4.73,0,2238.9087,22.667,1.2231,1.2216,1438.4615,213.5957,234.5858,1.4562,1.5993,1
2.5,597,9,4.73,0,2238.9152,22.667,1.2231,1.2216,1438.4955,213.5974,234.5873,1.4562,1.5993,1
2.5,598,9,4.73,0,2238.9217,22.6671,1.2231,1.2216,1438.5293,213.5992,234.5889,1.4561,1.5992,1
2.5,599,9,4.73,0,2238.9281,22.6671,1.2231,1.2216,1438.5631,213.6009,234.5905,1.4561,1.5992,1
2.5,600,9,4.73,0,2238.9345,22.6672,1.2231,1.2216,1438.5966,213.6026,234.592,1.4561,1.5992,1
2.5,601,9,4.73,0,2238.941,22.6672,1.2231,1.2216,1438.6301,213.6043,234.5936,1.4561,1.5991,1
2.5,602,9,4.73,0,2238.9474,22.6673,1.2232,1.2216,1438.6635,213.606,234.5951,1.456,1.5991,1
2.5,603,9,4.73,0,2238.9538,22.6673,1.2232,1.2216,1438.6967,213.6077,234.5967,1.456,1.5991,1
2.5,604,9,4.73,0,2238.9602,22.6674,1.2232,1.2216,1438.7298,213.6094,234.5982,1.456,1.5991,1
2.5,605,9,4.73,0,2238.9666,22.6674,1.2232,1.2216,1438.7629,213.6111,234.5997,1.456,1.599,1
2.5,606,9,4.73,0,2238.973,22.6675,1.2232,1.2216,1438.7957,213.6127,234.6013,1.456,1.599,1
2.5,607,9,4.73,0,2238.9794,22.6675,1.2232,1.2217,1438.8285,213.6144,234.6028,1.4559,1.599,1
2.5,608,9,4.73,0,2238.9858,22.6676,1.2232,1.2217,1438.8612,213.6161,234.6043,1.4559,1.599,1
2.5,609,9,4.73,0,2238.9921,22.6676,1.2232,1.2217,1438.8937,213.6178,234.6059,1.4559,1.5989,1
2.5,610,9,4.73,0,2238.9985,22.6676,1.2232,1.2217,1438.9261,213.6194,234.6074,1.4559,1.5989,1
2.5,611,9,4.73,0,2239.0048,22.6677,1.2232,1.2217,1438.9585,213.6211,234.6089,1.4558,1.5989,1
2.5,612,9,4.73,0,2239.0112,22.6677,1.2232,1.2217,1438.9907,213.6227,234.6104,1.4558,1.5989,1
2.5,613,9,4.73,0,2239.0175,22.6678,1.2232,1.2217,1439.0227,213.6244,234.6119,1.4558,1.5988,1
2.5,614,9,4.73,0,2239.0239,22.6678,1.2232,1.2217,1439.0547,213.626,234.6134,1.4558,1.5988,1
2.5,615,9,4.73,0,2239.0302,22.6679,1.2232,1.2217,1439.0866,213.6277,234.615,1.4558,1.5988,1
2.5,616,9,4.73,0,2239.0365,22.6679,1.2232,1.2217,1439.1183,213.6293,234.6165,1.4557,1.5988,1
2.5,617,9,4.73,0,2239.0428,22.668,1.2232,1.2217,1439.15,213.631,234.618,1.4557,1.5987,1
2.5,618,9,4.73,0,2239.0491,22.668,1.2232,1.2217,1439.1815,213.6326,234.6195,1.4557,1.5987,1
2.5,619,9,4.73,0,2239.0554,22.6681,1.2232,1.2217,1439.2129,213.6342,234.6209,1.4557,1.5987,1
2.5,620,9,4.73,0,2239.0617,22.6681,1.2232,1.2217,1439.2442,213.6358,234.6224,1.4557,1.5987,1
2.5,621,9,4.73,0,2239.068,22.6681,1.2232,1.2217,1439.2754,213.6375,234.6239,1.4556,1.5986,1
2.5,622,9,4.73,0,2239.0743,22.6682,1.2232,1.2217,1439.3065,213.6391,234.6254,1.4556,1.5986,1
2.5,623,9,4.73,0,2239.0806,22.6682,1.2232,1.2217,1439.3374,213.6407,234.6269,1.4556,1.5986,1
2.5,624,9,4.73,0,2239.0868,22.6683,1.2232,1.2217,1439.3683,213.6423,234.6284,1.4556,1.5986,1
2.5,625,9,4.73,0,2239.0931,22.6683,1.2232,1.2217,1439.3991,213.6439,234.6298,1.4556,1.5985,1
2.5,626,9,4.73,0,2239.0993,22.6684,1.2232,1.2217,1439.4297,213.6455,234.6313,1.4555,1.5985,1
2.5,627,9,4.73,0,2239.1056,22.6684,1.2232,1.2217,1439.4603,213.6471,234.6328,1.4555,1.5985,1
2.5,628,9,4.73,0,2239.1118,22.6685,1.2232,1.2217,1439.4907,213.6487,234.6343,1.4555,1.5985,1
2.5,629,9,4.73,0,2239.1181,22.6685,1.2232,1.2217,1439.521,213.6503,234.6357,1.4555,1.5984,1
2.5,630,9,4.73,0,2239.1243,22.6686,1.2232,1.2217,1439.5512,213.6518,234.6372,1.4555,1.5984,1
2.5,631,9,4.73,0,2239.1305,22.6686,1.2232,1.2217,1439.5814,213.6534,234.6386,1.4554,1.5984,1
2.5,632,9,4.73,0,2239.1367,22.6686,1.2233,1.2217,1439.6114,213.655,234.6401,1.4554,1.5984,1
2.5,633,9,4.73,0,2239.1429,22.6687,1.2233,1.2217,1439.6413,213.6566,234.6416,1.4554,1.5983,1
2.5,634,9,4.73,0,2239.1491,22.6687,1.2233,1.2217,1439.6711,213.6581,234.643,1.4554,1.5983,1
2.5,635,9,4.73,0,2239.1553,22.6688,1.2233,1.2217,1439.7008,213.6597,234.6444,1.4554,1.5983,1
2.5,636,9,4.73,0,2239.1615,22.6688,1.2233,1.2217,1439.7304,213.6613,234.6459,1.4553,1.5983,1
2.5,637,9,4.73,0,2239.1677,22.6689,1.2233,1.2217,1439.8116,213.6628,234.6473,1.4553,1.5982,1
2.5,638,9,4.73,0,2239.1738,22.6689,1.2233,1.2217,1439.8425,213.6643,234.6487,1.4553,1.5982,1
2.5,639,9,4.73,0,2239.18,22.669,1.2233,1.2217,1439.8733,213.6659,234.6502,1.4552,1.5981,1
2.5,640,9,4.73,0,2239.1862,22.669,1.2233,1.2217,1439.904,213.6674,234.6516,1.4552,1.5981,1
2.5,641,9,4.73,0,2239.1923,22.6691,1.2233,1.2217,1439.9347,213.6689,234.653,1.4552,1.5981,1
2.5,642,9,4.73,0,2239.1985,22.6691,1.2233,1.2217,1439.9652,213.6705,234.6545,1.4552,1.5981,1
2.5,643,9,4.73,0,2239.2046,22.6691,1.2233,1.2217,1439.9957,213.672,234.6559,1.4551,1.5981,1
2.5,644,9,4.73,0,2247.7027,22.6965,1.3113,1.1168,1440.0261,213.6735,234.6573,1.4551,1.598,1
2.5,645,9,4.73,0,2247.8193,22.697,1.3113,1.1168,1440.0564,213.6751,234.6587,1.4551,1.598,1
2.5,646,9,4.73,0,2247.936,22.6974,1.3113,1.1169,1440.0866,213.6766,234.6601,1.4551,1.598,1
2.5,647,9,4.73,0,2248.0526,22.6978,1.3113,1.1169,1440.1168,213.6781,234.6615,1.4551,1.598,1
2.5,648,9,4.73,0,2248.1693,22.6982,1.3114,1.1169,1440.1469,213.6796,234.6629,1.455,1.5979,1
2.5,649,9,4.73,0,2248.2859,22.6986,1.3114,1.1169,1440.1769,213.6811,234.6644,1.455,1.5979,1
2.5,650,9,4.73,0,2248.4025,22.699,1.3114,1.1169,1440.2068,213.6826,234.6658,1.455,1.5979,1
2.5,651,9,4.73,0,2248.5193,22.6994,1.3114,1.1169,1440.2367,213.6841,234.6672,1.455,1.5979,1
2.5,652,9,4.73,0,2248.6359,22.6998,1.3114,1.1169,1440.2664,213.6856,234.6686,1.455,1.5978,1
2.5,653,9,4.73,0,2248.7525,22.7002,1.3114,1.1169,1440.2961,213.6871,234.6699,1.4549,1.5978,1
2.5,654,9,4.73,0,2248.8691,22.7006,1.3114,1.1169,1440.3258,213.6886,234.6713,1.4549,1.5978,1
2.5,655,9,4.73,0,2248.9858,22.701,1.3114,1.1169,1440.3553,213.6901,234.6727,1.4549,1.5978,1
